set,TE,rowsums.pseudobulk,rowsums.cellbycell,rowsums.bycluster,cells.pseudobulk,cells.individual,cells.clusters,sample.name
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3la,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3ma,10,8,8,10,8,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3na,5,5,6,5,5,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4B_Xq13.3,41,40,41,38,37,38,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3oa,13,13,13,13,13,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3pa,461,460,460,439,438,438,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3qa,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3ra,14,14,14,13,13,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3sa,40,39,40,29,28,29,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVFRD_Xq13.3,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3ta,6,5,5,6,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3ua,14,7,16,14,7,16,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3va,9,8,9,9,8,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3wa,27,23,28,27,23,28,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1ORF2_Xq13.3,40,27,51,40,27,51,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3xa,39,23,31,36,20,28,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3ya,3,3,3,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3za,34,15,22,32,13,20,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3ab,15,15,15,15,15,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3cb,139,139,139,95,95,95,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3db,143,141,143,105,103,105,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_Xq13.3d,9,9,9,9,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3eb,38,38,38,38,38,38,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HUERSP3_Xq13.3a,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3fb,22,21,21,20,19,19,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HUERSP3_Xq13.3b,12,12,12,10,10,10,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3gb,23,20,22,18,15,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3hb,7,7,7,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3ib,28,16,27,28,16,27,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3jb,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3kb,9,9,8,9,9,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3lb,11,9,10,8,6,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3mb,12,11,13,12,11,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3nb,39,36,41,39,36,41,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3ob,17,14,15,14,11,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq13.3pb,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL18_Xq13.3,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1a,13,13,14,13,13,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1b,9,9,10,9,9,10,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1c,16,13,15,16,13,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1d,26,20,23,25,19,22,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1f,21,17,19,21,17,19,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVP71A_Xq21.1a,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1g,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1h,7,6,6,7,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HML3_Xq21.1a,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1i,15,15,15,14,14,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1j,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1k,18,17,18,17,17,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1l,10,10,10,10,10,10,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1m,26,22,57,26,22,56,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1n,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1o,22,22,21,22,22,21,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1p,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1q,4,4,5,4,4,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1r,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1s,1,3,2,1,3,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1t,8,8,8,8,8,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1w,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1y,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1z,12,12,18,12,12,18,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1aa,2232,2223,2231,1693,1685,1692,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,PRIMA41_Xq21.1,23,23,23,22,22,22,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ba,20,20,21,20,20,21,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ca,51,48,52,43,40,44,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1da,59,47,56,50,38,47,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HML5_Xq21.1a,1,2,1,1,2,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ea,38,38,38,34,34,34,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ga,1456,1444,1455,1018,1008,1017,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ha,2032,2032,2032,1251,1251,1251,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ia,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ja,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ka,12,10,11,12,10,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1la,9,9,9,9,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ma,7,4,6,7,4,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1qa,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ra,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1xa,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ya,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1za,38,36,38,33,31,33,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLB4_Xq21.1b,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ab,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1bb,13,13,13,12,12,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER61_Xq21.1a,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1cb,20,13,19,19,12,18,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLB4_Xq21.1c,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1db,8218,7961,8210,5773,5602,5770,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1eb,73,73,73,73,73,73,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1fb,863,833,860,757,730,754,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1gb,926,926,927,755,755,756,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVL_Xq21.1a,60,60,60,57,57,57,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1hb,2820,2819,2820,1560,1559,1560,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_Xq21.1a,45,45,45,43,43,43,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ib,92,92,92,66,66,66,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_Xq21.1b,12,12,12,10,10,10,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1kb,9,8,8,8,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1lb,11,10,10,10,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ob,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1pb,11,11,16,11,11,16,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1rb,21,21,26,21,21,26,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVW_Xq21.1b,1,1,2,1,1,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1sb,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1tb,6,7,7,6,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ub,14,13,23,14,13,23,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1vb,10,10,10,9,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1wb,48,48,48,36,36,36,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,LTR25_Xq21.1a,10,10,10,10,10,10,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1xb,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1yb,12,13,13,12,13,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1zb,10,9,11,10,9,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ac,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1bc,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1cc,9,9,9,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1dc,4,4,4,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ec,15,12,14,14,11,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1fc,1268,1258,1268,1137,1127,1137,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1gc,297,297,298,235,234,235,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4B_Xq21.1b,47,47,47,39,39,39,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1hc,54,53,54,52,51,52,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_Xq21.1h,10,10,10,8,8,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ic,124,120,123,98,94,97,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1jc,45,40,45,35,30,35,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1kc,43,31,36,40,30,33,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1lc,40,38,40,31,29,31,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1mc,33,33,33,18,18,18,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1nc,92,90,91,77,75,76,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1oc,1741,1724,1741,1431,1415,1431,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1pc,19910,19887,19910,10782,10766,10782,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1qc,1068,1068,1068,952,952,952,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1rc,1840,1839,1840,1636,1636,1636,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1sc,426,426,426,388,388,388,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1uc,1293,1242,1292,1141,1092,1140,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERV316A3_Xq21.1a,30,30,30,29,29,29,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_Xq21.1f,21,21,21,17,17,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1vc,265,264,266,194,193,195,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERV316A3_Xq21.1b,8,8,8,8,8,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1wc,43,42,43,41,40,41,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1xc,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_Xq21.1g,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1yc,12,12,13,12,12,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1zc,3,3,4,3,3,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1bd,14,14,14,14,14,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1cd,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1ORF2_Xq21.1,13,12,16,13,12,16,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ed,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_Xq21.1i,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1fd,5,4,4,5,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1hd,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1id,14,14,14,14,14,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVFH19_Xq21.1,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1jd,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1kd,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ld,6,6,8,6,6,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1md,182,185,187,176,179,181,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1nd,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1od,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1pd,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1qd,8,5,7,8,5,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1td,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ud,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLE_Xq21.1c,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1xd,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1yd,14,12,14,14,12,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLI_Xq21.1,22,20,28,22,20,28,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1zd,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ae,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ce,15,14,15,15,14,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1de,8,7,8,8,7,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ge,27,16,29,27,16,29,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1he,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1je,12,12,15,12,12,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ke,8,7,8,8,7,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1me,6,9,7,6,9,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ne,58,53,61,58,53,61,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1oe,23,23,23,23,23,23,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1pe,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1se,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1te,37,36,37,28,27,28,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ue,43,40,41,42,39,40,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ve,79,79,79,69,69,69,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1we,56,57,56,53,54,53,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1xe,217,217,217,175,175,175,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ye,345,344,345,251,250,251,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ze,12,12,12,12,12,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1af,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1cf,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
